npm {"level":"error","message":"","timestamp":"2018-05-18T21:13:25.337Z"}
{"level":"info","message":"a tender was found - {\"amount\":6580000,\"_id\":\"f345c91e9312473495dc723cb4433021\",\"name\":\"Державна авіаційна служба України\",\"items\":[\"Послуги, пов’язані з програмним забезпеченням\"],\"classification_ids\":[\"72260000-5\"],\"tenderID\":\"UA-2018-05-07-000681-c\",\"title\":\"Послуги, пов’язані з програмним забезпеченням,  72260000-5 (послуги з технічної підтримки та доопрацювання Єдиної інформаційної системи Державної авіаційної служби України)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Переговоры\"}","timestamp":"2018-05-20T08:56:23.374Z"}
{"level":"info","message":"a tender was found - {\"amount\":12907869,\"_id\":\"40c69cb627b44415b436bac1e1efe63c\",\"name\":\"Міністерство оборони України (Відділ підготовки та проведення закупівель за напрямком оперативного та технічного забезпечення управління проведення закупівель Департаменту державних закупівель та постачання матеріальних ресурсів МОУ)\",\"items\":[\"Телефонне обладнання\"],\"classification_ids\":[\"32550000-3\"],\"tenderID\":\"UA-2018-04-02-000570-a\",\"title\":\"Телефонне обладнання (32550000-3) (телефонні апарати “Славутич-241”, “Славутич-242”, “Борисфен-2КФ”).\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка закончена\",\"suppliers\":[\"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \\\"НВО СУПУТНИК\\\"\"],\"tenderers\":[\"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \\\"НВО СУПУТНИК\\\"\"]}","timestamp":"2018-05-20T08:56:39.343Z"}
{"level":"info","message":"a tender was found - {\"amount\":5322605.58,\"_id\":\"531c2ce43f9940c99d37fe1c6aa3a787\",\"name\":\"Служба зовнішньої розвідки України\",\"items\":[\"Телефонне обладнання\"],\"classification_ids\":[\"32550000-3\"],\"tenderID\":\"UA-2018-05-08-000478-c\",\"title\":\"Апаратура спеціального призначення, яка використовується для потреб зв'язку спеціального призначення (за специфікацією)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Переговоры\"}","timestamp":"2018-05-20T08:56:47.116Z"}
{"level":"info","message":"a tender was found - {\"amount\":5730670,\"_id\":\"c662c986c4274a6096efe2dfe9558e93\",\"name\":\"Державна служба зайнятості (Центральний апарат)\",\"items\":[\"Послуги, пов’язані з програмним забезпеченням\"],\"classification_ids\":[\"72260000-5\"],\"tenderID\":\"UA-2018-05-08-000900-c\",\"title\":\"Послуги з супроводження прикладного програмного забезпечення Єдиної інформаційно-аналітичної системи державної служби зайнятості\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Переговоры\"}","timestamp":"2018-05-20T09:13:48.021Z"}
{"level":"info","message":"a tender was found - {\"amount\":11390220,\"_id\":\"2090be23984d4be6a0756305285cc2c9\",\"name\":\"Філія \\\"БМФ \\\"УКРГАЗПРОМБУД\\\" ПАТ \\\"УКРТРАНСГАЗ\\\"\",\"datePublished\":\"2018-03-29T17:35:37.751620+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"ЕХЗ Технології\\\"\",\"ТОВ \\\"ВЛАДАВІР\\\"\",\"ТОВ \\\"ТЕХНОТЕК\\\"\"],\"items\":[\"Генератори змінного струму\"],\"classification_ids\":[\"31130000-6\"],\"tenderID\":\"UA-2018-03-20-000618-b\",\"title\":\"Генератори змінного струму (Анодні заземлювачі)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка не произошла\"}","timestamp":"2018-05-20T09:13:51.520Z"}
{"level":"info","message":"a tender was found - {\"amount\":15026800,\"_id\":\"0272a86d87124a68af5e8dd065828561\",\"name\":\"Комунальна установа \\\"Центр фінансово-статистичного аналізу та матеріально-технічного забезпечення освітніх закладів\\\" Полтавської обласної ради\",\"startDate\":\"2018-05-22T12:49:08+03:00\",\"datePublished\":\"2018-03-15T12:38:43.977332+02:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"Товариство з обмеженою відповідальністю \\\"Вівере бене 2\\\"\",\"ТОВ \\\"ЕДВАНС КОМПАНI ТОВАРИСТВО З ОБМЕЖЕНОЮ ВIДПОВIДАЛЬНIСТЮ\\\"\",\"ТОВ БМС ТЕХНО\",\"Товариство з обмеженою відповідальністю \\\"Науково-виробниче підприємство \\\"Енглер\\\"\"],\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-03-15-000757-a\",\"title\":\"Машини для обробки даних (апаратна частина)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка отменена\"}","timestamp":"2018-05-20T09:14:13.325Z"}
{"level":"info","message":"a tender was found - {\"amount\":7705364.4,\"_id\":\"713a0cfaa7fa4a05b3bbb3180dde0de5\",\"name\":\"Філія «Центр забезпечення виробництва» ПАТ «Українська залізниця»\",\"startDate\":\"2018-06-07T11:09:13+03:00\",\"datePublished\":\"2018-04-23T16:19:20.852755+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Електричні акумулятори\"],\"classification_ids\":[\"31430000-9\"],\"tenderID\":\"UA-2018-03-14-001079-a\",\"title\":\"акумулятори та акумуляторні батареї\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:14:34.028Z"}
{"level":"info","message":"a tender was found - {\"amount\":47000000,\"_id\":\"ab0841a2ac6349f1a1bc891dfcaaa535\",\"name\":\"КП ГІОЦ\",\"startDate\":\"2018-07-16T11:15:22+03:00\",\"datePublished\":\"2018-05-08T08:42:31.529973+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Пакети мережевого програмного забезпечення\"],\"classification_ids\":[\"48210000-3\"],\"tenderID\":\"UA-2018-05-05-000852-b\",\"title\":\"За кодом ДК 021:2015 (CPV) «Єдиний закупівельний словник» – 48210000-3 Пакети мережевого програмного забезпечення (Створення єдиної міської платформи електронної взаємодії, управління даними та сервісами – постачання ліцензійного програмного забезпечення (далі – ПЗ Платформа) з його впровадженням (надання ліцензій на право користування програмним забезпеченням): встановлення, налаштування, тестування, виявлення та усунення недоліків із налаштуванням взаємодії існуючої комп’ютерної програми Замовника з поставленим ПЗ Платформа)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:14:59.725Z"}
{"level":"info","message":"a tender was found - {\"amount\":75825840,\"_id\":\"00e4b671cdf448be9c36ad0fab124a87\",\"name\":\"ДЕРЖАВНЕ ПІДПРИЄМСТВО \\\"НАЦІОНАЛЬНА АТОМНА ЕНЕРГОГЕНЕРУЮЧА КОМПАНІЯ \\\"ЕНЕРГОАТОМ\\\"\",\"startDate\":\"2018-07-02T14:42:14+03:00\",\"datePublished\":\"2018-04-23T16:53:09.024159+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Телевізійне й аудіовізуальне обладнання\"],\"classification_ids\":[\"32320000-2\"],\"tenderID\":\"UA-2018-04-23-002095-a\",\"title\":\"Система промислового телебачення для енергоблоку № 1 ВП ХАЕС\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:15:11.465Z"}
{"level":"info","message":"a tender was found - {\"amount\":13321899,\"_id\":\"6df26e84d69a4e7b8435f9d906071b9b\",\"name\":\"АТ \\\"Ощадбанк\\\"\",\"items\":[\"Пакети програмного забезпечення для резервного копіювання чи відновлення даних\"],\"classification_ids\":[\"48710000-8\"],\"tenderID\":\"UA-2018-05-11-002402-a\",\"title\":\"Програмне забезпечення для розширення функціоналу існуючих систем збереження даних та послуги з його впровадження\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Закупка закончена\",\"suppliers\":[\"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \\\"НАВІГАТОР КОРПОРЕЙШН\\\"\"],\"tenderers\":[\"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \\\"НАВІГАТОР КОРПОРЕЙШН\\\"\"]}","timestamp":"2018-05-20T09:15:14.392Z"}
{"level":"info","message":"a tender was found - {\"amount\":56046380.56,\"_id\":\"b4edc2465e0c43dc9d5c60f9c17ab809\",\"name\":\"АТ \\\"Ощадбанк\\\"\",\"items\":[\"Пакети програмного забезпечення для резервного копіювання чи відновлення даних\"],\"classification_ids\":[\"48710000-8\"],\"tenderID\":\"UA-2018-05-11-002448-a\",\"title\":\"Пакети програмного забезпечення для резервного копіювання чи відновлення даних та послуги, пов’язані з програмним забезпеченням (програмне забезпечення для резервного копіювання, його модифікація та впровадження)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Закупка закончена\",\"suppliers\":[\"ДОЧІРНЄ ПІДПРИЄМСТВО \\\"ЕС ЕНД ТІ УКРАЇНА\\\"\"],\"tenderers\":[\"ДОЧІРНЄ ПІДПРИЄМСТВО \\\"ЕС ЕНД ТІ УКРАЇНА\\\"\"]}","timestamp":"2018-05-20T09:15:15.247Z"}
{"level":"info","message":"a tender was found - {\"amount\":10465000,\"_id\":\"f7df8a7ba5b74f37868905224277783d\",\"name\":\"Державний науково-дослідний експертно-криміналістичний центр МВС України\",\"startDate\":\"2018-07-17T11:02:34+03:00\",\"datePublished\":\"2018-05-11T20:33:23.691245+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Комп’ютерне обладнання\"],\"classification_ids\":[\"30230000-0\"],\"tenderID\":\"UA-2018-05-11-002458-a\",\"title\":\"Код ДК 021:2015 – 30230000-0, Комп’ютерне обладнання/Computer-related equipmen (Апаратно-програмний комплекс для вилучення та дослідження даних на мобільних пристроях)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:15:17.350Z"}
{"level":"info","message":"a tender was found - {\"amount\":15910900,\"_id\":\"f603df57b0fd427cacab984bdc1b495a\",\"name\":\"ДЕРЖАВНЕ ПІДПРИЄМСТВО ОБСЛУГОВУВАННЯ ПОВІТРЯНОГО РУХУ УКРАЇНИ\",\"startDate\":\"2018-07-20T12:12:21+03:00\",\"datePublished\":\"2018-05-14T09:51:18.763310+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Мережеве обладнання\"],\"classification_ids\":[\"32420000-3\"],\"tenderID\":\"UA-2018-05-14-000191-a\",\"title\":\"ДК 021:2015 “32420000-3 Обладнання для забезпечення захисту інформаційних ресурсів корпоративної  мережі Украероруху”\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:15:26.664Z"}
{"level":"info","message":"a tender was found - {\"amount\":7680000,\"_id\":\"5856b2e6415543efb0328d640ff6635a\",\"name\":\"Державне підприємство \\\"Український державний центр радіочастот\\\"\",\"startDate\":\"2018-04-19T12:28:55+03:00\",\"datePublished\":\"2018-03-20T16:42:40.212046+02:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"РАДІОСОФТ\\\"\",\"ТОВ \\\"ГРАНД ТЕХНОЛОДЖІС\\\"\"],\"items\":[\"Радіоприймачі\"],\"classification_ids\":[\"32310000-9\"],\"tenderID\":\"UA-2018-03-05-001813-c\",\"title\":\"32310000-9 Радіоприймачі (Закупівля та налаштування обладнання контролю мереж стільникового зв'язку технології LTE) \",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка закончена\",\"suppliers\":[\"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ \\\"ГРАНД ТЕХНОЛОДЖІС\\\"\"]}","timestamp":"2018-05-20T09:15:38.913Z"}
{"level":"info","message":"a tender was found - {\"amount\":6160000,\"_id\":\"1455efb9ca194f82ab18363497f13e98\",\"name\":\"Міністерство оборони України (Відділ підготовки та проведення закупівель за напрямком оперативного та технічного забезпечення управління проведення закупівель Департаменту державних закупівель та постачання матеріальних ресурсів МОУ)\",\"startDate\":\"2018-07-16T12:37:38+03:00\",\"datePublished\":\"2018-05-07T14:43:10.858359+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Мережеве обладнання\"],\"classification_ids\":[\"32420000-3\"],\"tenderID\":\"UA-2018-05-07-001235-a\",\"title\":\"Мережеве обладнання (32420000-3) (Цифрові комутатори)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:15:39.146Z"}
{"level":"info","message":"a tender was found - {\"amount\":14000000,\"_id\":\"03de01014de7409cac1ccb0598841f61\",\"name\":\"Державний науково-дослідний експертно-криміналістичний центр МВС України\",\"startDate\":\"2018-07-17T15:44:54+03:00\",\"datePublished\":\"2018-05-11T20:32:24.171516+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-05-11-002453-a\",\"title\":\"Код ДК 021:2015 – 30210000-4, Машини для обробки даних (апаратна частина)/Data-processing machines (hardware) (Робоча станція експерта комп’ютерно-технічної експертизи)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:15:42.948Z"}
{"level":"info","message":"a tender was found - {\"amount\":14445466.67,\"_id\":\"6d0402501e9743b59c304b6864cbe274\",\"name\":\"Філія \\\"УМГ \\\"КИЇВТРАНСГАЗ\\\" ПАТ \\\"УКРТРАНСГАЗ\\\"\",\"startDate\":\"2018-07-02T13:27:02+03:00\",\"datePublished\":\"2018-05-14T17:23:26.835650+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Генератори\"],\"classification_ids\":[\"31120000-3\"],\"tenderID\":\"UA-2018-04-06-000022-b\",\"title\":\"Генератори (Генератори)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:16:04.306Z"}
{"level":"info","message":"a tender was found - {\"amount\":19300000,\"_id\":\"2409cc8fc74442238d8a023a6ea7f461\",\"name\":\"ДЕПАРТАМЕНТ ЗАБЕЗПЕЧЕННЯ ДЕРЖАВНОЇ СЛУЖБИ СПЕЦІАЛЬНОГО ЗВ'ЯЗКУ ТА ЗАХИСТУ ІНФОРМАЦІЇ УКРАЇНИ\",\"items\":[\"Телефонне обладнання\"],\"classification_ids\":[\"32550000-3\"],\"tenderID\":\"UA-2018-04-27-001147-b\",\"title\":\"Телефонне обладнання (засоби зв’язку спеціального призначення – захищений ІР-телефон та додаткове обладнання до нього)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка закончена\",\"suppliers\":[\"Товариство з обмеженою відповідальністю Науково-впроваджувальна фіома «КРИПТОН»\"],\"tenderers\":[\"Товариство з обмеженою відповідальністю Науково-впроваджувальна фіома «КРИПТОН»\"]}","timestamp":"2018-05-20T09:16:16.926Z"}
{"level":"info","message":"a tender was found - {\"amount\":27090000,\"_id\":\"0dc3314f617b400ebf450ea23900c39e\",\"name\":\"Державне підприємство \\\"Національна енергетична компанія \\\"Укренерго\\\"\",\"startDate\":\"2018-07-02T13:31:41+03:00\",\"datePublished\":\"2018-05-15T10:35:55.640480+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-04-12-001539-c\",\"title\":\"30210000-4 Машини для обробки даних (апаратна частина) Моноблоки\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:16:17.338Z"}
{"level":"info","message":"a tender was found - {\"amount\":9000000,\"_id\":\"73a35118be3547c0b7249217da8e097f\",\"name\":\"Комунальне спеціалізоване підприємство \\\"Інженерні мережі\\\"\",\"startDate\":\"2018-05-10T12:38:38+03:00\",\"datePublished\":\"2018-03-27T18:17:48.730982+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ Українські новітні телекомунікації\",\"ТОВ \\\"ВАМАРК ДЕВЕЛОПМЕНТ\\\"\"],\"items\":[\"Телевізійне й аудіовізуальне обладнання\"],\"classification_ids\":[\"32320000-2\"],\"tenderID\":\"UA-2018-03-27-000795-a\",\"title\":\"Інформаційно-телекомунікаційна, автоматизована система «Безпечне місто Харків - 2018»\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Предложения рассмотрены\",\"suppliers\":[\"ТОВ \\\"ВАМАРК ДЕВЕЛОПМЕНТ\\\"\"]}","timestamp":"2018-05-20T09:16:21.108Z"}
{"level":"info","message":"a tender was found - {\"amount\":17180000,\"_id\":\"a127554886a34c699310db030d31114b\",\"name\":\"ДЕРЖАВНЕ ПІДПРИЄМСТВО \\\"НАЦІОНАЛЬНА АТОМНА ЕНЕРГОГЕНЕРУЮЧА КОМПАНІЯ \\\"ЕНЕРГОАТОМ\\\"\",\"startDate\":\"2018-07-23T11:24:22+03:00\",\"datePublished\":\"2018-05-15T12:20:30.400545+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Системи баз даних\"],\"classification_ids\":[\"48610000-7\"],\"tenderID\":\"UA-2018-05-15-000307-c\",\"title\":\"Ліцензії з технічною підтримкою систем керування базами даних Oracle для ДП \\\"НАЕК \\\"Енергоатом\\\"\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:16:27.049Z"}
{"level":"info","message":"a tender was found - {\"amount\":12000000,\"_id\":\"4f1c0079624a447990594c83cca2af33\",\"name\":\"Спеціалізоване комунальне підприємство \\\"Київтелесервіс\\\"\",\"startDate\":\"2018-05-21T13:12:41+03:00\",\"datePublished\":\"2018-04-04T17:30:42.996264+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"БІЛІНТЕХ УКРАЇНА\\\"\",\"ТОВ \\\"АМРІТА КОМПЛЕКСНІ РІШЕННЯ\\\"\"],\"items\":[\"Мережеві інфраструктури\"],\"classification_ids\":[\"32424000-1\"],\"tenderID\":\"UA-2018-04-04-002261-a\",\"title\":\"Мережеве обладнання, програмне забезпечення та матеріали для створення мережевої інфраструктури Київської міської ради, виконавчого органу Київської міської ради (Київської міської державної адміністрації), районних в місті Києві державних адміністрацій, підприємств, установ та організацій, що належать до комунальної власності територіальної громади міста, (IV черга)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Преквалификация/Период оспариваний\"}","timestamp":"2018-05-20T09:16:37.606Z"}
{"level":"info","message":"a tender was found - {\"amount\":20000000,\"_id\":\"3bc81a5d203342bb9cacac9c95193886\",\"name\":\"ДЕРЖАВНА ОРГАНІЗАЦІЯ (УСТАНОВА, ЗАКЛАД) \\\"ФОНД ГАРАНТУВАННЯ ВКЛАДІВ ФІЗИЧНИХ ОСІБ\\\"\",\"startDate\":\"2018-04-23T13:54:41+03:00\",\"datePublished\":\"2018-02-13T17:58:03.979117+02:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ СІЕС ТЕК\",\"ТОВ СОФТ РЕВЮ ЛАБ\",\"ТОВ \\\"ЛАЙМ СИСТЕМС\\\"\"],\"items\":[\"Послуги з розробки пакетів програмного забезпечення\"],\"classification_ids\":[\"72210000-0\"],\"tenderID\":\"UA-2018-02-13-001396-c\",\"title\":\"Послуги з розробки пакетів програмного забезпечення за кодом ДК 021:2015 – 72210000-0 (послуги з розробки та впровадження єдиної операційно-інформаційної системи неплатоспроможних банків)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка закончена\",\"suppliers\":[\"ТОВ СІЕС ТЕК\"]}","timestamp":"2018-05-20T09:16:53.209Z"}
{"level":"info","message":"a tender was found - {\"amount\":35767000,\"_id\":\"c1ebb3381e2c4e488ef585da35e2c89c\",\"name\":\"Національна поліція України\",\"datePublished\":\"2018-05-11T16:46:25.838150+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-05-11-002286-a\",\"title\":\"Машини для обробки даних (апаратна частина) (2 лоти)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:16:55.523Z"}
{"level":"info","message":"a tender was found - {\"amount\":5266934.05,\"_id\":\"43b59f5712364ec7af862e029f7db390\",\"name\":\"Державне підприємство \\\"Національна енергетична компанія \\\"Укренерго\\\"\",\"startDate\":\"2018-04-20T13:51:33+03:00\",\"datePublished\":\"2018-04-11T11:51:59.599470+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ООО \\\"ФЛЕКС-Интеграция\\\"\",\"ТОВ \\\"ЕКСТРІМ ЛТД\\\"\",\"ТОВ \\\"ЕНЕРГО-ТЕХНІК\\\"\"],\"items\":[\"Мережеве обладнання\"],\"classification_ids\":[\"32420000-3\"],\"tenderID\":\"UA-2017-12-26-002013-a\",\"title\":\"ДСТУ Б.Д.1.1-1:2013 Технічне переоснащення системи гарантованого живлення Південно-Західної ЕС Інв. №  004519,Інв. №  004529,Інв. №  004570,Інв. №  009407 32420000-3 Мережеве обладнання\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Квалификация победителя\"}","timestamp":"2018-05-20T09:17:04.329Z"}
{"level":"info","message":"a tender was found - {\"amount\":5850000,\"_id\":\"65321d7f6fdf4bf1ba5b69683f3e14e4\",\"name\":\"Державний науково-дослідний експертно-криміналістичний центр МВС України\",\"startDate\":\"2018-07-23T15:48:55+03:00\",\"datePublished\":\"2018-05-15T19:54:46.386378+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Пакети мультимедійного програмного забезпечення\"],\"classification_ids\":[\"48520000-9\"],\"tenderID\":\"UA-2018-05-15-001713-b\",\"title\":\"Код ДК 021:2015 – 48520000-9, Пакети мультимедійного програмного забезпечення/ Multimedia software package (Програмний комплекс для ідентифікації за голосом та мовленням людини)\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:17:04.589Z"}
{"level":"info","message":"a tender was found - {\"amount\":8190800,\"_id\":\"dfb3b6010ba54410b6ec0c6a3031a2c9\",\"name\":\"Управління справами Верховної Ради України\",\"startDate\":\"2018-05-22T11:53:19+03:00\",\"datePublished\":\"2017-10-03T17:54:23.684296+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ НАУКОВО-ВИРОБНИЧА ФІРМА \\\"ГРІС\\\"\",\"ТОВ \\\"ТАУРУС КВАДРО\\\"\"],\"items\":[\"Послуги з розробки пакетів програмного забезпечення\"],\"classification_ids\":[\"72210000-0\"],\"tenderID\":\"UA-2017-10-03-002911-b\",\"title\":\"Послуги  з модернізації системи електронного документообігу (розробка Інтранет-порталу електронного документообігу та електронної взаємодії суб’єктів права законодавчої ініціативи)).\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Преквалификация/Период оспариваний\"}","timestamp":"2018-05-20T09:17:12.183Z"}
{"level":"info","message":"a tender was found - {\"amount\":316000000,\"_id\":\"5d3499e3076b46f6893900d874c9e825\",\"name\":\"Державна фіскальна служба України\",\"startDate\":\"2018-05-23T11:07:25+03:00\",\"datePublished\":\"2018-03-16T18:37:14.028447+02:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ \\\"ІТ-ІНТЕГРАТОР\\\"\",\"ТОВ \\\"ЕКОВУДІНВЕСТ\\\"\",\"ТОВ \\\"ГЛОБАЛ ІНТЕГРЕЙШН ГРУП\\\"\",\"ТОВ \\\"АЛЬТАІР І К\\\"\"],\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-03-16-001548-a\",\"title\":\"Персональні комп’ютери\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Преквалификация/Период оспариваний\"}","timestamp":"2018-05-20T09:17:21.669Z"}
{"level":"info","message":"a tender was found - {\"amount\":6500000,\"_id\":\"a3f2ceff488845638fc4fa2e37550fde\",\"name\":\"МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ\",\"startDate\":\"2018-06-12T13:39:07+03:00\",\"datePublished\":\"2018-04-06T16:27:13.316080+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"Товариство з обмеженою відповідальністю \\\"Науково-виробниче підприємство \\\"Енглер\\\"\",\"ТОВ БМС ТЕХНО\"],\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-04-06-001329-c\",\"title\":\"Машини для обробки даних (апаратна частина), в т.ч.: персональні комп’ютери, ноутбуки, багатофункціональні пристрої, мультимедійний зал\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Закупка отменена\"}","timestamp":"2018-05-20T09:17:25.444Z"}
{"level":"info","message":"a tender was found - {\"amount\":6500000,\"_id\":\"382f1f0a6ec9487ba60bd6c6fcb9fb5c\",\"name\":\"МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ\",\"startDate\":\"2018-07-24T12:30:40+03:00\",\"datePublished\":\"2018-05-16T12:46:36.436318+03:00\",\"awardCriteria\":\"lowestCost\",\"items\":[\"Машини для обробки даних (апаратна частина)\"],\"classification_ids\":[\"30210000-4\"],\"tenderID\":\"UA-2018-05-16-000368-c\",\"title\":\"Машини для обробки даних (апаратна частина), в т.ч.: персональні комп’ютери, ноутбуки, багатофункціональні пристрої, мультимедійний зал\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":true,\"status\":\"Ожидание предложений\"}","timestamp":"2018-05-20T09:17:25.935Z"}
{"level":"info","message":"a tender was found - {\"amount\":5821100,\"_id\":\"20efd38605af44069f1ff6667474594c\",\"name\":\"Комунальне підприємство \\\"Муніципальна варта\\\" Дніпровської міської ради\",\"startDate\":\"2018-05-22T14:24:24+03:00\",\"datePublished\":\"2018-05-05T12:51:28.028627+03:00\",\"awardCriteria\":\"lowestCost\",\"tenderers\":[\"ТОВ ВИРОБНИЧА ФІРМА \\\"СЕРВІС\\\"\",\"Приватне Підприємство \\\"ЛанТек\\\"\"],\"items\":[\"Пакети програмного забезпечення для обробки зображень\"],\"classification_ids\":[\"48328000-3\"],\"tenderID\":\"UA-2018-04-13-002465-a\",\"title\":\"Пакети програмного забезпечення для обробки зображень\",\"currency\":\"UAH\",\"valueAddedTaxIncluded\":false,\"status\":\"Преквалификация/Период оспариваний\"}","timestamp":"2018-05-20T09:17:25.938Z"}
